time,message,logger,level
2025-05-05 15:55:17.5115,"agvs/2/order/status - {
  ""id"": 879,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 186,
    ""name"": ""IC627"",
    ""position"": 0
  },
  ""status"": 30
}",Wewo.Data.DataHandlers.API.Mqtt2ApiHandler,Debug
2025-05-05 15:55:17.5115,"Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: order/status value: {
  ""id"": 879,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 186,
    ""name"": ""IC627"",
    ""position"": 0
  },
  ""status"": 30
}",Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:17.5511,[REST] constructing AGV controller,Startup,Info
2025-05-05 15:55:17.7909,[REST] constructing Door controller,Startup,Info
2025-05-05 15:55:18.0039,"Received on agvs/5/order/status: {
  ""id"": 878,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 14,
    ""name"": ""IC212"",
    ""position"": 0
  },
  ""status"": 32
}",MQTT,Info
2025-05-05 15:55:18.0047,"Received data agvs/5/order/status - {
  ""id"": 878,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 14,
    ""name"": ""IC212"",
    ""position"": 0
  },
  ""status"": 32
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:18.0047,"No attachments for data agvs/5/order/status - {
  ""id"": 878,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 14,
    ""name"": ""IC212"",
    ""position"": 0
  },
  ""status"": 32
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:18.0054,"agvs/5/order/status - {
  ""id"": 878,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 14,
    ""name"": ""IC212"",
    ""position"": 0
  },
  ""status"": 32
}",Wewo.Data.DataHandlers.API.Mqtt2ApiHandler,Debug
2025-05-05 15:55:18.0054,"Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: order/status value: {
  ""id"": 878,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 14,
    ""name"": ""IC212"",
    ""position"": 0
  },
  ""status"": 32
}",Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:18.0695,Doorstate DOOR_CLOSED for door 156 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:18.0706,Doorstate DOOR_CLOSED for door 158 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:18.1671,Received on agvs/5/drop/request: 1,MQTT,Info
2025-05-05 15:55:18.1681,Received data agvs/5/drop/request - 1 from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:18.1687,No attachments for data agvs/5/drop/request - 1 from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:18.1687,agvs/5/drop/request - 1,Wewo.Data.DataHandlers.API.Mqtt2ApiHandler,Debug
2025-05-05 15:55:18.1687,Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: drop/request value: 1,Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:18.2891,[REST] Constructing Alarm controller,Startup,Info
2025-05-05 15:55:18.4756,Doorstate DOOR_OPEN for door 157 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:18.5065,"Received on agvs/1/order/status: {
  ""id"": 880,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",MQTT,Info
2025-05-05 15:55:18.5081,"Received data agvs/1/order/status - {
  ""id"": 880,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:18.5081,"No attachments for data agvs/1/order/status - {
  ""id"": 880,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:18.5065,Assignment IdleExecutionStrategy for AGV 68122dfbd16b9d557b7ff222 is finished,Execution,Info
2025-05-05 15:55:18.5085,"agvs/1/order/status - {
  ""id"": 880,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",Wewo.Data.DataHandlers.API.Mqtt2ApiHandler,Debug
2025-05-05 15:55:18.5085,"Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: order/status value: {
  ""id"": 880,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:18.5112,"Received on agvs/4/order/status: {
  ""id"": 881,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",MQTT,Info
2025-05-05 15:55:18.5115,"Received data agvs/4/order/status - {
  ""id"": 881,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:18.5115,"No attachments for data agvs/4/order/status - {
  ""id"": 881,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:18.5115,"agvs/4/order/status - {
  ""id"": 881,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",Wewo.Data.DataHandlers.API.Mqtt2ApiHandler,Debug
2025-05-05 15:55:18.5115,"Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: order/status value: {
  ""id"": 881,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:18.6793,Doorstate DOOR_CLOSED for door 159 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:18.7899,[REST] constructing Door controller,Startup,Info
2025-05-05 15:55:19.0853,Doorstate DOOR_CLOSED for door 161 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:19.1074,Received on agvs/4/will: Online,MQTT,Info
2025-05-05 15:55:19.1074,Received data agvs/4/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:19.1084,No attachments for data agvs/4/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:19.1084,Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: will value: Online,Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:19.2858,[REST] Constructing Alarm controller,Startup,Info
2025-05-05 15:55:19.2886,Doorstate DOOR_CLOSED for door 160 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:19.4928,Doorstate DOOR_OPEN for door 157 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:19.6907,Received on agvs/1/will: Online,MQTT,Info
2025-05-05 15:55:19.6907,Received data agvs/1/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:19.6917,No attachments for data agvs/1/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:19.6917,Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: will value: Online,Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:19.7826,Received on agvs/2/will: Online,MQTT,Info
2025-05-05 15:55:19.7834,Received data agvs/2/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:19.7834,No attachments for data agvs/2/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:19.7834,[REST] constructing Door controller,Startup,Info
2025-05-05 15:55:19.7834,Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: will value: Online,Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:19.8971,[REST] constructing AGV controller,Startup,Info
2025-05-05 15:55:19.9822,[REST] constructing AGV controller,Startup,Info
2025-05-05 15:55:20.0627,[REST] constructing Door controller,Startup,Info
2025-05-05 15:55:20.1047,Doorstate DOOR_CLOSED for door 156 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:20.1062,Doorstate DOOR_CLOSED for door 158 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:20.1421,Received on agvs/5/will: Online,MQTT,Info
2025-05-05 15:55:20.1426,Received data agvs/5/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:20.1426,No attachments for data agvs/5/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:20.1426,Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: will value: Online,Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:20.2977,[REST] Constructing Alarm controller,Startup,Info
2025-05-05 15:55:20.3169,[REST] constructing Order controller,Startup,Info
2025-05-05 15:55:20.5069,Doorstate DOOR_OPEN for door 157 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:20.7107,Doorstate DOOR_CLOSED for door 159 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:20.7891,[REST] constructing Door controller,Startup,Info
2025-05-05 15:55:21.1163,Doorstate DOOR_CLOSED for door 161 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:21.2899,[REST] Constructing Alarm controller,Startup,Info
2025-05-05 15:55:21.3208,Doorstate DOOR_CLOSED for door 160 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:21.5089,Assignment IdleExecutionStrategy for AGV 68122dfbd16b9d557b7ff222 is finished,Execution,Info
2025-05-05 15:55:21.5228,Doorstate DOOR_OPEN for door 157 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:21.7922,[REST] constructing Door controller,Startup,Info
2025-05-05 15:55:22.1320,Doorstate DOOR_CLOSED for door 156 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:22.1338,Doorstate DOOR_CLOSED for door 158 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:22.1827,Received on agvs/2/drop/request: 0,MQTT,Info
2025-05-05 15:55:22.1827,Received data agvs/2/drop/request - 0 from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:22.1834,No attachments for data agvs/2/drop/request - 0 from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:22.1834,agvs/2/drop/request - 0,Wewo.Data.DataHandlers.API.Mqtt2ApiHandler,Debug
2025-05-05 15:55:22.1834,Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: drop/request value: 0,Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:22.2049,Received on agvs/4/will: Online,MQTT,Info
2025-05-05 15:55:22.2054,Received data agvs/4/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:22.2054,No attachments for data agvs/4/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:22.2054,Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: will value: Online,Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:22.2944,[REST] Constructing Alarm controller,Startup,Info
2025-05-05 15:55:22.3728,Received on agvs/2/will: Online,MQTT,Info
2025-05-05 15:55:22.3728,Received data agvs/2/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:22.3735,No attachments for data agvs/2/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:22.3735,Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: will value: Online,Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:22.5140,"Received on agvs/2/order/status: {
  ""id"": 879,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 186,
    ""name"": ""IC627"",
    ""position"": 0
  },
  ""status"": 30
}",MQTT,Info
2025-05-05 15:55:22.5146,"Received data agvs/2/order/status - {
  ""id"": 879,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 186,
    ""name"": ""IC627"",
    ""position"": 0
  },
  ""status"": 30
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:22.5146,"No attachments for data agvs/2/order/status - {
  ""id"": 879,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 186,
    ""name"": ""IC627"",
    ""position"": 0
  },
  ""status"": 30
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:22.5146,"agvs/2/order/status - {
  ""id"": 879,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 186,
    ""name"": ""IC627"",
    ""position"": 0
  },
  ""status"": 30
}",Wewo.Data.DataHandlers.API.Mqtt2ApiHandler,Debug
2025-05-05 15:55:22.5146,"Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: order/status value: {
  ""id"": 879,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 186,
    ""name"": ""IC627"",
    ""position"": 0
  },
  ""status"": 30
}",Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:22.5383,Doorstate DOOR_OPEN for door 157 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:22.6863,[REST] constructing AGV controller,Startup,Info
2025-05-05 15:55:22.7418,Doorstate DOOR_CLOSED for door 159 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:22.7574,[REST] constructing AGV controller,Startup,Info
2025-05-05 15:55:22.7819,[REST] constructing Door controller,Startup,Info
2025-05-05 15:55:22.8204,Received on agvs/1/will: Online,MQTT,Info
2025-05-05 15:55:22.8204,Received data agvs/1/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:22.8216,No attachments for data agvs/1/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:22.8216,Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: will value: Online,Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:23.0167,"Received on agvs/5/order/status: {
  ""id"": 878,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 14,
    ""name"": ""IC212"",
    ""position"": 0
  },
  ""status"": 32
}",MQTT,Info
2025-05-05 15:55:23.0174,"Received data agvs/5/order/status - {
  ""id"": 878,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 14,
    ""name"": ""IC212"",
    ""position"": 0
  },
  ""status"": 32
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:23.0174,"No attachments for data agvs/5/order/status - {
  ""id"": 878,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 14,
    ""name"": ""IC212"",
    ""position"": 0
  },
  ""status"": 32
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:23.0185,"agvs/5/order/status - {
  ""id"": 878,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 14,
    ""name"": ""IC212"",
    ""position"": 0
  },
  ""status"": 32
}",Wewo.Data.DataHandlers.API.Mqtt2ApiHandler,Debug
2025-05-05 15:55:23.0185,"Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: order/status value: {
  ""id"": 878,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 14,
    ""name"": ""IC212"",
    ""position"": 0
  },
  ""status"": 32
}",Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:23.0944,[REST] constructing Order controller,Startup,Info
2025-05-05 15:55:23.1481,Doorstate DOOR_CLOSED for door 161 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:23.1784,[REST] constructing Door controller,Startup,Info
2025-05-05 15:55:23.1863,Received on agvs/5/drop/request: 1,MQTT,Info
2025-05-05 15:55:23.1867,Received data agvs/5/drop/request - 1 from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:23.1867,No attachments for data agvs/5/drop/request - 1 from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:23.1867,agvs/5/drop/request - 1,Wewo.Data.DataHandlers.API.Mqtt2ApiHandler,Debug
2025-05-05 15:55:23.1867,Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: drop/request value: 1,Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:23.2601,Received on agvs/5/will: Online,MQTT,Info
2025-05-05 15:55:23.2606,Received data agvs/5/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:23.2606,No attachments for data agvs/5/will - Online from Wewo.Data.Lib.MqttService,Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:23.2606,Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: will value: Online,Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:23.2940,[REST] Constructing Alarm controller,Startup,Info
2025-05-05 15:55:23.3513,Doorstate DOOR_CLOSED for door 160 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:23.5200,"Received on agvs/1/order/status: {
  ""id"": 880,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",MQTT,Info
2025-05-05 15:55:23.5217,"Received data agvs/1/order/status - {
  ""id"": 880,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:23.5217,"No attachments for data agvs/1/order/status - {
  ""id"": 880,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:23.5217,"agvs/1/order/status - {
  ""id"": 880,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",Wewo.Data.DataHandlers.API.Mqtt2ApiHandler,Debug
2025-05-05 15:55:23.5224,"Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: order/status value: {
  ""id"": 880,
  ""pickStation"": {
    ""id"": 3,
    ""name"": ""ITE03"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:23.5244,"Received on agvs/4/order/status: {
  ""id"": 881,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",MQTT,Info
2025-05-05 15:55:23.5244,"Received data agvs/4/order/status - {
  ""id"": 881,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:23.5244,"No attachments for data agvs/4/order/status - {
  ""id"": 881,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
} from Wewo.Data.Lib.MqttService",Wewo.Data.DataHandlers.IO.IoEventHandler,Debug
2025-05-05 15:55:23.5255,"agvs/4/order/status - {
  ""id"": 881,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",Wewo.Data.DataHandlers.API.Mqtt2ApiHandler,Debug
2025-05-05 15:55:23.5255,"Received from API Wewo.Data.Lib.MqttService route: agvs Attribute: order/status value: {
  ""id"": 881,
  ""pickStation"": {
    ""id"": 1,
    ""name"": ""ITE01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 13
}",Wewo.Data.ApiHandler,Debug
2025-05-05 15:55:23.5546,Doorstate DOOR_OPEN for door 157 requested. Sending the door's state: DOOR_OPEN,Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler,Debug
2025-05-05 15:55:23.7919,[REST] constructing Door controller,Startup,Info
