time,message,logger,level
2025-04-22 15:40:44.7688,"Error in function GetAllAsync of type T. Exception: Element 'DropStations' does not match any field or property of class DataModels.DatabaseModels.Order.ArchiveOrderDbModel.,    at MongoDB.Bson.Serialization.BsonClassMapSerializer`1.DeserializeClass(BsonDeserializationContext context)
   at MongoDB.Bson.Serialization.BsonClassMapSerializer`1.Deserialize(BsonDeserializationContext context, BsonDeserializationArgs args)
   at MongoDB.Bson.Serialization.IBsonSerializerExtensions.Deserialize[TValue](IBsonSerializer`1 serializer, BsonDeserializationContext context)
   at MongoDB.Driver.Core.Operations.CursorBatchDeserializationHelper.DeserializeBatch[TDocument](RawBsonArray batch, IBsonSerializer`1 documentSerializer, MessageEncoderSettings messageEncoderSettings)
   at MongoDB.Driver.Core.Operations.FindOperation`1.CreateFirstCursorBatch(BsonDocument cursorDocument)
   at MongoDB.Driver.Core.Operations.FindOperation`1.CreateCursor(IChannelSourceHandle channelSource, IChannelHandle channel, BsonDocument commandResult)
   at MongoDB.Driver.Core.Operations.FindOperation`1.ExecuteAsync(RetryableReadContext context, CancellationToken cancellationToken)
   at MongoDB.Driver.Core.Operations.FindOperation`1.ExecuteAsync(IReadBinding binding, CancellationToken cancellationToken)
   at MongoDB.Driver.OperationExecutor.ExecuteReadOperationAsync[TResult](IReadBinding binding, IReadOperation`1 operation, CancellationToken cancellationToken)
   at MongoDB.Driver.MongoCollectionImpl`1.ExecuteReadOperationAsync[TResult](IClientSessionHandle session, IReadOperation`1 operation, ReadPreference readPreference, CancellationToken cancellationToken)
   at MongoDB.Driver.MongoCollectionImpl`1.UsingImplicitSessionAsync[TResult](Func`2 funcAsync, CancellationToken cancellationToken)
   at MongoDB.Driver.IAsyncCursorSourceExtensions.ToListAsync[TDocument](IAsyncCursorSource`1 source, CancellationToken cancellationToken)
   at MongoDatabase.MongoDatabaseHandler`1.GetAllAsync() in /src/MongoDatabase/MongoDatabaseHandler.cs:line 108.",MongoDatabase.MongoDatabaseHandler`1,Error
2025-04-22 15:40:44.9772,Constructing ApiSelector,Startup,Info
2025-04-22 15:40:44.9803,Initializing AGVs,Startup,Info
2025-04-22 15:40:45.0302,Constructing InitializationStations,Startup,Info
2025-04-22 15:40:45.1980,Constructing data access,Startup,Info
2025-04-22 15:40:45.2011,Constructing Order Databasehandler,Startup,Info
2025-04-22 15:40:45.2071,Constructing ArchiveOrder Databasehandler,Startup,Info
2025-04-22 15:40:45.2124,Constructing Automation Databasehandler,Startup,Info
2025-04-22 15:40:45.2164,Constructing Charger Databasehandler,Startup,Info
2025-04-22 15:40:45.2199,Constructing Door Databasehandler,Startup,Info
2025-04-22 15:40:45.2236,Constructing ParkingLocation Databasehandler,Startup,Info
2025-04-22 15:40:45.2271,Constructing User Databasehandler,Startup,Info
2025-04-22 15:40:45.2300,Constructing ProductType Databasehandler,Startup,Info
2025-04-22 15:40:45.2330,Constructing IoBinding Databasehandler,Startup,Info
2025-04-22 15:40:45.2370,Constructing Line Databasehandler,Startup,Info
2025-04-22 15:40:45.2400,Constructing BaseAssignment Databasehandler,Startup,Info
2025-04-22 15:40:45.2439,Constructing BaseAssignment Databasehandler,Startup,Info
2025-04-22 15:40:45.2459,Constructing ArchiveError Databasehandler,Startup,Info
2025-04-22 15:40:45.2538,Constructing Heartbeat Databasehandler,Startup,Info
2025-04-22 15:40:45.2572,Constructing Error Databasehandler,Startup,Info
2025-04-22 15:40:45.2621,Constructing CustomPage Databasehandler,Startup,Info
2025-04-22 15:40:45.2892,Database data is corrupted for table WEWO_MES.Assignments!,Wewo.Data.DataHandlers.DataBaseHandler.Database.DatabaseHandler`1,Error
2025-04-22 15:40:45.2906,Database data is corrupted for table WEWO_MES.Assignments!,Wewo.Data.DataHandlers.DataBaseHandler.Database.DatabaseHandler`1,Error
2025-04-22 15:40:45.2917,Database data is corrupted for table WEWO_MES.Assignments!,Wewo.Data.DataHandlers.DataBaseHandler.Database.DatabaseHandler`1,Error
2025-04-22 15:40:45.2927,Database data is corrupted for table WEWO_MES.Assignments!,Wewo.Data.DataHandlers.DataBaseHandler.Database.DatabaseHandler`1,Error
2025-04-22 15:40:45.2950,Database data is corrupted for table WEWO_MES.AssignmentArchive!,Wewo.Data.DataHandlers.DataBaseHandler.Database.DatabaseHandler`1,Error
2025-04-22 15:40:45.2967,Database data is corrupted for table WEWO_MES.AssignmentArchive!,Wewo.Data.DataHandlers.DataBaseHandler.Database.DatabaseHandler`1,Error
2025-04-22 15:40:45.2979,Database data is corrupted for table WEWO_MES.Assignments!,Wewo.Data.DataHandlers.DataBaseHandler.Database.DatabaseHandler`1,Error
2025-04-22 15:40:45.2989,Database data is corrupted for table WEWO_MES.Assignments!,Wewo.Data.DataHandlers.DataBaseHandler.Database.DatabaseHandler`1,Error
2025-04-22 15:40:45.3216,Constructing AssignmentFactory,Startup,Info
2025-04-22 15:40:45.3241,Constructing DriveOutOfStationExecutionStrategy,Startup,Info
2025-04-22 15:40:45.3247,Constructing ParkingLocationExecutionStrategy,Startup,Info
2025-04-22 15:40:45.3247,Constructing ChargerExecutionStrategy,Startup,Info
2025-04-22 15:40:45.3256,Constructing IdleExecutionStrategy,Startup,Info
2025-04-22 15:40:45.3488,Constructing MqttService,Startup,Info
2025-04-22 15:40:45.3975,Constructing HandshakeService,Startup,Info
2025-04-22 15:40:45.3993,Constructing OrderExecutionStrategy,Startup,Info
2025-04-22 15:40:45.3998,Constructing WaitAtStationExecutionStrategy,Startup,Info
2025-04-22 15:40:45.4007,Starting assignment loop with an interval of 500 ms,Startup,Info
2025-04-22 15:40:45.4007,Starting assignment loop,Assignment,Info
2025-04-22 15:40:45.4109,Constructing AutomationDataHandler,Startup,Info
2025-04-22 15:40:45.4181,Constructing ApiHandler,Startup,Info
2025-04-22 15:40:45.4192,Registering WhereArrayIterator`1 as external API,Startup,Info
2025-04-22 15:40:45.4198,AutomationDataHandler subscribed to RestHandshakeHandler,Startup,Info
2025-04-22 15:40:45.4198,NavithorZoneDataHandler subscribed to RestHandshakeHandler,Startup,Info
2025-04-22 15:40:45.4206,AgvIoDataAccessStrategyBridge subscribed to RestHandshakeHandler,Startup,Info
2025-04-22 15:40:45.4206,StationIoDataAccessStrategyBridge subscribed to RestHandshakeHandler,Startup,Info
2025-04-22 15:40:45.4214,ChargerIoDataAccessStrategyBridge subscribed to RestHandshakeHandler,Startup,Info
2025-04-22 15:40:45.4237,Constructing ExternalApiHandler,Startup,Info
2025-04-22 15:40:45.4237,Constructing Factory,Startup,Info
2025-04-22 15:40:45.4246,Constructing FireAlarm,Startup,Info
2025-04-22 15:40:45.4246,Factory subscribed to RestHandshakeHandler,Startup,Info
2025-04-22 15:40:45.4343,Constructing ApiHandler,Startup,Info
2025-04-22 15:40:45.4352,Registering <>z__ReadOnlySingleElementList`1 as internal API,Startup,Info
2025-04-22 15:40:45.4357,AutomationDataHandler subscribed to MqttService,Startup,Info
2025-04-22 15:40:45.4357,NavithorZoneDataHandler subscribed to MqttService,Startup,Info
2025-04-22 15:40:45.4364,AgvIoDataAccessStrategyBridge subscribed to MqttService,Startup,Info
2025-04-22 15:40:45.4364,StationIoDataAccessStrategyBridge subscribed to MqttService,Startup,Info
2025-04-22 15:40:45.4364,ChargerIoDataAccessStrategyBridge subscribed to MqttService,Startup,Info
2025-04-22 15:40:45.4379,Connecting to MQTT broker,Startup,Info
2025-04-22 15:40:45.4492,Constructing Factory,Startup,Info
2025-04-22 15:40:45.4496,Constructing FireAlarm,Startup,Info
2025-04-22 15:40:45.4496,Factory subscribed to RestHandshakeHandler,Startup,Info
2025-04-22 15:40:45.4549,DoorDataHandler subscribed to MqttService,Startup,Info
2025-04-22 15:40:45.4549,DoorDataHandler subscribed to RestHandshakeHandler,Startup,Info
2025-04-22 15:40:45.4561,Constructing ActiveOrderForStationConditionHandler,Startup,Info
2025-04-22 15:40:45.4567,Constructing OrderFromOrToStationConditionHandler,Startup,Info
2025-04-22 15:40:45.4574,Constructing OrderRunningForStationConditionHandler,Startup,Info
2025-04-22 15:40:45.4574,Constructing OrderStatusForAgvBoundOrderConditionHandler,Startup,Info
2025-04-22 15:40:45.4587,Constructing OrderStatusForStationConditionHandler,Startup,Info
2025-04-22 15:40:45.4587,Constructing StationForAgvBoundOrderConditionHandler,Startup,Info
2025-04-22 15:40:45.4598,Constructing BoolEqualityConditionHandler,Startup,Info
2025-04-22 15:40:45.4604,Constructing NumericEqualityConditionHandler,Startup,Info
2025-04-22 15:40:45.4604,Constructing StringEqualityConditionHandler,Startup,Info
2025-04-22 15:40:45.4619,Constructing ConditionHandlerContext,Startup,Info
2025-04-22 15:40:45.4677,Constructing LineDataHandler,Startup,Info
2025-04-22 15:40:45.4677,Constructing LineHandler,Startup,Info
2025-04-22 15:40:45.4711,Connected to server,MQTT,Info
2025-04-22 15:40:45.4717,Connected to MQTT broker. Sending status 1,Startup,Info
2025-04-22 15:40:45.4824,Subscribed to MQTT broker,MQTT,Info
2025-04-22 15:40:45.4838,Received on mes/status: 1,MQTT,Info
2025-04-22 15:40:45.4838,Constructing UI viewmodel,Startup,Info
2025-04-22 15:40:45.4877,"Received on agvs/2/order/status: {
  ""id"": 600,
  ""pickStation"": {
    ""id"": 2,
    ""name"": ""ITP01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 160,
    ""name"": ""IC613"",
    ""position"": 0
  },
  ""status"": 32
}",MQTT,Info
2025-04-22 15:40:45.4914,Constructing StationStateController,Startup,Info
2025-04-22 15:40:45.4914,Starting station state controller,Wewo.Data.DataHandlers.Locations.CargoStations.StationStateController,Info
2025-04-22 15:40:45.5004,Received on agvs/2/DropPositionResp: 0,MQTT,Info
2025-04-22 15:40:45.5021,Received on agvs/2/pick/request: 0,MQTT,Info
2025-04-22 15:40:45.5028,Received on agvs/2/drop/request: 0,MQTT,Info
2025-04-22 15:40:45.5036,"Received on agvs/1/order/status: {
  ""id"": 0,
  ""pickStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 0
}",MQTT,Info
2025-04-22 15:40:45.5036,Received on agvs/1/DropPositionResp: 0,MQTT,Info
2025-04-22 15:40:45.5048,Received on agvs/1/pick/request: 0,MQTT,Info
2025-04-22 15:40:45.5048,Received on agvs/1/drop/request: 0,MQTT,Info
2025-04-22 15:40:45.5083,Constructing AgvOrderStatusPublishLoop,Startup,Info
2025-04-22 15:40:45.5105,Bound Wewo.Data.DataHandlers.IO.Bridges.AgvIoDataAccessStrategyBridge to IO handler,Startup,Info
2025-04-22 15:40:45.5105,Bound Wewo.Data.DataHandlers.IO.Bridges.StationIoDataAccessStrategyBridge to IO handler,Startup,Info
2025-04-22 15:40:45.5105,Bound Wewo.Data.DataHandlers.IO.Bridges.ChargerIoDataAccessStrategyBridge to IO handler,Startup,Info
2025-04-22 15:40:45.5128,Constucting Wewo.Data.DataHandlers.IO.IoHandler,Startup,Info
2025-04-22 15:40:45.5225,Received on mes/status: 1,MQTT,Info
2025-04-22 15:40:45.5378,Bound Wewo.Data.DataHandlers.Automations.AutomationDataHandler to IO handler,Startup,Info
2025-04-22 15:40:45.5399,Failed to bind datahandler Factory to IO args event handlers: The type arguments for method 'Wewo.Data.DataHandlers.IO.IoHandler.BindObjectUpdateEvents<T>(Wewo.Data.DataHandlers.API.Interaction.IApiInteractionModule<T>)' cannot be inferred from the usage. Try specifying the type arguments explicitly.,Wewo.Data.DataHandlers.IO.IoHandler,Error
2025-04-22 15:40:45.5404,Failed to bind Wewo.Data.DataHandlers.Factory.Factory to IO handler,Startup,Error
2025-04-22 15:40:45.5416,Bound Wewo.Data.DataHandlers.Locations.Doors.DoorDataHandler to IO handler,Startup,Info
2025-04-22 15:40:45.5427,Bound Wewo.Data.DataHandlers.Locations.NavithorZones.NavithorZoneDataHandler to IO handler,Startup,Info
2025-04-22 15:40:45.5440,Bound Wewo.Data.DataHandlers.IO.HeartbeatHandler to IO handler,Startup,Info
2025-04-22 15:40:45.5445,Bound Wewo.Data.Lib.MqttService to IO handler,Startup,Info
2025-04-22 15:40:45.5518,Bound Wewo.Data.REST.Handlers.RestHandshakeHandler to IO handler,Startup,Info
2025-04-22 15:40:45.5526,MQTT client disconected.,MQTT,Info
2025-04-22 15:40:45.5526,Connected to server,MQTT,Info
2025-04-22 15:40:45.5538,Connected to MQTT broker. Sending status 1,Startup,Info
2025-04-22 15:40:45.5549,Subscribed to MQTT broker,MQTT,Info
2025-04-22 15:40:45.5549,Received on mes/status: 1,MQTT,Info
2025-04-22 15:40:45.5570,"Received on agvs/2/order/status: {
  ""id"": 600,
  ""pickStation"": {
    ""id"": 2,
    ""name"": ""ITP01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 160,
    ""name"": ""IC613"",
    ""position"": 0
  },
  ""status"": 32
}",MQTT,Info
2025-04-22 15:40:45.5583,Received on agvs/2/DropPositionResp: 0,MQTT,Info
2025-04-22 15:40:45.5594,Received on agvs/2/pick/request: 0,MQTT,Info
2025-04-22 15:40:45.5594,Received on agvs/2/drop/request: 0,MQTT,Info
2025-04-22 15:40:45.5610,"Received on agvs/1/order/status: {
  ""id"": 0,
  ""pickStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 0
}",MQTT,Info
2025-04-22 15:40:45.5619,Received on agvs/1/DropPositionResp: 0,MQTT,Info
2025-04-22 15:40:45.5628,Received on agvs/1/pick/request: 0,MQTT,Info
2025-04-22 15:40:45.5635,Received on agvs/1/drop/request: 0,MQTT,Info
2025-04-22 15:40:45.5955,Received on mes/status: 1,MQTT,Info
2025-04-22 15:40:45.6856,Connected to Navithor at 10.203.64.173:8015,Wewo.Data.DataHandlers.Navithor.FleetApiHandler,Info
2025-04-22 15:40:45.6856,Connected to Navithor at 10.203.64.173:8015,Startup,Info
2025-04-22 15:40:45.6869,Sending ClearProductionOrders to Navithor (fresh start),Startup,Info
2025-04-22 15:40:45.7879,Received SP names and spatial info. Registering 155 symbolic points.,Wewo.Data.Navithor.FleetMessageInterpreter,Info
2025-04-22 15:40:45.8878,Constructing AuthService,Startup,Info
2025-04-22 15:40:45.9062,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:45.9196,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:45.9213,Assignment IdleExecutionStrategy for AGV 67c844ecc4246c6846599c43 is finished,Execution,Info
2025-04-22 15:40:45.9222,Assignment IdleExecutionStrategy for AGV 67e3c599863469c6e1851832 is finished,Execution,Info
2025-04-22 15:40:46.0804,Constructing AuthService,Startup,Info
2025-04-22 15:40:46.3348,Received on agvs/2/will: Online,MQTT,Info
2025-04-22 15:40:46.4238,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:46.4249,Received on agvs/2/scanner1: 1,MQTT,Info
2025-04-22 15:40:46.4249,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:46.5620,"Received on agvs/2/order/status: {
  ""id"": 600,
  ""pickStation"": {
    ""id"": 2,
    ""name"": ""ITP01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 160,
    ""name"": ""IC613"",
    ""position"": 0
  },
  ""status"": 32
}",MQTT,Info
2025-04-22 15:40:46.6319,Constructing AuthService,Startup,Info
2025-04-22 15:40:46.9258,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:46.9267,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:47.2230,"Received on agvs/2/status: {""Online"":true,""docking"":false,""manualDrive"":false,""brakeRelease"":false,""charging"":false,""warnings"":{""5502"": ""Object in slow field""},""errors"":{}}",MQTT,Info
2025-04-22 15:40:47.4266,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:47.4277,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:47.5229,Received on agvs/2/scanner1: 0,MQTT,Info
2025-04-22 15:40:47.9279,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:47.9288,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:48.0517,Received on agvs/1/will: Online,MQTT,Info
2025-04-22 15:40:48.0687,"Received on agvs/1/order/status: {
  ""id"": 0,
  ""pickStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 0
}",MQTT,Info
2025-04-22 15:40:48.3230,"Received on agvs/2/status: {""Online"":true,""docking"":false,""manualDrive"":false,""brakeRelease"":false,""charging"":false,""warnings"":{},""errors"":{}}",MQTT,Info
2025-04-22 15:40:48.4312,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:48.4512,"Unable to add object of type IdleAssignment to database: A write operation resulted in an error. WriteError: { Category : ""DuplicateKey"", Code : 11000, Message : ""E11000 duplicate key error collection: WEWO_MES.AssignmentArchive index: Id_1 dup key: { Id: 1 }"" }.",Wewo.Data.DataHandlers.DataBaseHandler.Database.DatabaseHandler`1,Error
2025-04-22 15:40:48.4660,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:48.4686,Target is different from last sent target,Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-04-22 15:40:48.4696,Sending drive order for AGV1 to Wait1 (155),Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-04-22 15:40:48.9671,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:48.9722,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:49.4730,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:49.4786,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:49.5929,Received on agvs/2/will: Online,MQTT,Info
2025-04-22 15:40:49.9788,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:49.9851,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:50.4865,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:50.4907,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:50.9909,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:50.9950,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:51.1517,Received on agvs/1/will: Online,MQTT,Info
2025-04-22 15:40:51.4950,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:51.4980,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:51.5765,"Received on agvs/2/order/status: {
  ""id"": 600,
  ""pickStation"": {
    ""id"": 2,
    ""name"": ""ITP01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 160,
    ""name"": ""IC613"",
    ""position"": 0
  },
  ""status"": 32
}",MQTT,Info
2025-04-22 15:40:51.9994,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:52.0027,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:52.5034,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:52.5065,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:52.6929,Received on agvs/2/will: Online,MQTT,Info
2025-04-22 15:40:53.0073,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:53.0105,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:53.0816,"Received on agvs/1/order/status: {
  ""id"": 0,
  ""pickStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 0
}",MQTT,Info
2025-04-22 15:40:53.5109,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:53.5144,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:54.0150,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:54.0179,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:54.2536,Received on agvs/1/will: Online,MQTT,Info
2025-04-22 15:40:54.5182,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:54.5212,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:55.0217,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:55.0252,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:55.5264,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:55.5296,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:55.5536,MQTT reconnection failed.,MQTT,Info
2025-04-22 15:40:55.7930,Received on agvs/2/will: Online,MQTT,Info
2025-04-22 15:40:56.0300,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:56.0333,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:56.5335,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:56.5375,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:56.5855,"Received on agvs/2/order/status: {
  ""id"": 600,
  ""pickStation"": {
    ""id"": 2,
    ""name"": ""ITP01"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 160,
    ""name"": ""IC613"",
    ""position"": 0
  },
  ""status"": 32
}",MQTT,Info
2025-04-22 15:40:57.0378,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:57.0411,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:57.3618,Received on agvs/1/will: Online,MQTT,Info
2025-04-22 15:40:57.5417,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:57.5445,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:58.0449,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:58.0482,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:58.0876,"Received on agvs/1/order/status: {
  ""id"": 0,
  ""pickStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 0
}",MQTT,Info
2025-04-22 15:40:58.3848,Received on agvs/2/will: Online,MQTT,Info
2025-04-22 15:40:58.5488,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:58.5525,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:58.9826,Constructing AuthService,Startup,Info
2025-04-22 15:40:59.0523,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:59.0557,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:59.5561,Creating a new assignment for agv 1,Assignment,Info
2025-04-22 15:40:59.5595,AGV 2 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-04-22 15:40:59.9537,Received on agvs/1/will: Online,MQTT,Info
2025-04-22 15:41:00.0594,Creating a new assignment for agv 1,Assignment,Info
