time,message,logger,level
2025-08-13 09:02:19.3796,"Received on agvs/1/order/status: {
  ""id"": 194,
  ""pickStation"": {
    ""id"": 258,
    ""name"": ""Handover_3_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 202,
    ""name"": ""Regal1_22"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-13 09:02:19.4491,Received on handover/3/1/1/status: 1,MQTT,Info
2025-08-13 09:02:20.0120,Received on agvs/1/liftHeight: 502,MQTT,Info
2025-08-13 09:02:20.1296,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.100,2120,500,False,30 to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:20.1296,"Received on agvs/2/target: 11.500,39.065,0.100,2120,500,False,30",MQTT,Info
2025-08-13 09:02:20.2063,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:20.3165,Received on agvs/1/liftHeight: 502,MQTT,Info
2025-08-13 09:02:20.3727,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.100,2130,500,False,30 to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:20.3727,"Received on agvs/1/target: 2.915,27.250,0.100,2130,500,False,30",MQTT,Info
2025-08-13 09:02:20.4444,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:20.5104,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:20.6331,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.050,202,202,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:20.8773,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.050,240,240,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:20.8773,"Received on agvs/1/clamp/target: 2.915,27.250,0.050,240,240,True",MQTT,Info
2025-08-13 09:02:20.8812,"Received on agvs/2/order/status: {
  ""id"": 195,
  ""pickStation"": {
    ""id"": 262,
    ""name"": ""Handover_1_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 145,
    ""name"": ""Regal7_5"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-13 09:02:21.1531,Received on handover/3/1/1/status: 0,MQTT,Info
2025-08-13 09:02:21.2168,Received on agvs/2/will: Online,MQTT,Info
2025-08-13 09:02:21.4748,Received on agvs/1/liftHeight: 502,MQTT,Info
2025-08-13 09:02:21.4883,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:21.6577,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:21.7882,Received on agvs/1/will: Online,MQTT,Info
2025-08-13 09:02:22.2559,Received on agvs/1/liftHeight: 500,MQTT,Info
2025-08-13 09:02:22.3630,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:22.4663,Received on agvs/1/liftHeight: 500,MQTT,Info
2025-08-13 09:02:22.5725,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:22.6377,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.050,202,202,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:22.6377,"Received on agvs/2/clamp/target: 11.500,39.065,0.050,202,202,True",MQTT,Info
2025-08-13 09:02:22.8703,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:22.8780,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.050,240,240,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:24.0126,Received on handover/4/doorrequest: False,MQTT,Info
2025-08-13 09:02:24.0821,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:24.2044,Received on agvs/2/will: Online,MQTT,Info
2025-08-13 09:02:24.2967,Received on agvs/1/will: Online,MQTT,Info
2025-08-13 09:02:24.3836,"Received on agvs/1/order/status: {
  ""id"": 194,
  ""pickStation"": {
    ""id"": 258,
    ""name"": ""Handover_3_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 202,
    ""name"": ""Regal1_22"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-13 09:02:24.4022,Received on agvs/1/liftHeight: 502,MQTT,Info
2025-08-13 09:02:24.5114,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:24.6154,Received on agvs/1/liftHeight: 500,MQTT,Info
2025-08-13 09:02:24.7203,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:24.8781,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.050,240,240,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:25.1366,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.050,202,202,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:25.1366,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.100,2120,500,False,30 to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:25.1366,"Received on agvs/2/target: 11.500,39.065,0.100,2120,500,False,30",MQTT,Info
2025-08-13 09:02:25.2968,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:25.3816,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.100,2130,500,False,30 to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:25.3816,"Received on agvs/1/target: 2.915,27.250,0.100,2130,500,False,30",MQTT,Info
2025-08-13 09:02:25.8248,Received on agvs/1/liftHeight: 500,MQTT,Info
2025-08-13 09:02:25.8848,"Received on agvs/2/order/status: {
  ""id"": 195,
  ""pickStation"": {
    ""id"": 262,
    ""name"": ""Handover_1_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 145,
    ""name"": ""Regal7_5"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-13 09:02:25.9284,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:26.4824,Received on agvs/1/liftHeight: 502,MQTT,Info
2025-08-13 09:02:26.5125,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:26.5862,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:26.8847,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.050,240,240,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:26.8847,"Received on agvs/1/clamp/target: 2.915,27.250,0.050,240,240,True",MQTT,Info
2025-08-13 09:02:26.9603,Received on agvs/1/liftHeight: 500,MQTT,Info
2025-08-13 09:02:27.0642,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:27.1412,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.050,202,202,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:27.1914,Received on agvs/2/will: Online,MQTT,Info
2025-08-13 09:02:27.2069,Received on agvs/2/liftHeight: 500,MQTT,Info
2025-08-13 09:02:27.3130,Received on agvs/2/liftHeight: 501,MQTT,Info
2025-08-13 09:02:27.3540,Received on agvs/1/will: Online,MQTT,Info
2025-08-13 09:02:27.7245,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:28.8933,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.050,240,240,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:28.9376,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:29.1458,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.050,202,202,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:29.1458,"Received on agvs/2/clamp/target: 11.500,39.065,0.050,202,202,True",MQTT,Info
2025-08-13 09:02:29.2172,Received on handover/3/4/1/status: 1,MQTT,Info
2025-08-13 09:02:29.3968,"Received on agvs/1/order/status: {
  ""id"": 194,
  ""pickStation"": {
    ""id"": 258,
    ""name"": ""Handover_3_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 202,
    ""name"": ""Regal1_22"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-13 09:02:30.1484,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.100,2120,500,False,30 to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:30.1484,"Received on agvs/2/target: 11.500,39.065,0.100,2120,500,False,30",MQTT,Info
2025-08-13 09:02:30.1484,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:30.2491,Received on agvs/2/will: Online,MQTT,Info
2025-08-13 09:02:30.3388,Received on agvs/1/will: Online,MQTT,Info
2025-08-13 09:02:30.3631,Received on agvs/2/liftHeight: 500,MQTT,Info
2025-08-13 09:02:30.3927,"Received on agvs/1/target: 2.915,27.250,0.100,2130,500,False,30",MQTT,Info
2025-08-13 09:02:30.3927,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.100,2130,500,False,30 to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:30.4673,Received on agvs/2/liftHeight: 501,MQTT,Info
2025-08-13 09:02:30.8966,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.050,240,240,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:30.9009,"Received on agvs/2/order/status: {
  ""id"": 195,
  ""pickStation"": {
    ""id"": 262,
    ""name"": ""Handover_1_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 145,
    ""name"": ""Regal7_5"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-13 09:02:31.1534,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.050,202,202,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:31.1851,Received on handover/3/4/1/status: 0,MQTT,Info
2025-08-13 09:02:31.3639,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:32.5780,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:32.9052,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.050,240,240,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:32.9077,"Received on agvs/1/clamp/target: 2.915,27.250,0.050,240,240,True",MQTT,Info
2025-08-13 09:02:33.1614,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.050,202,202,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:33.1812,Received on agvs/2/will: Online,MQTT,Info
2025-08-13 09:02:33.3253,Received on agvs/1/will: Online,MQTT,Info
2025-08-13 09:02:33.3444,Received on agvs/1/liftHeight: 500,MQTT,Info
2025-08-13 09:02:33.4483,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:33.7899,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:34.4023,"Received on agvs/1/order/status: {
  ""id"": 194,
  ""pickStation"": {
    ""id"": 258,
    ""name"": ""Handover_3_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 202,
    ""name"": ""Regal1_22"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-13 09:02:34.9056,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.050,240,240,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:35.0015,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:35.1614,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.050,202,202,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:35.1614,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.100,2120,500,False,30 to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:35.1614,"Received on agvs/2/clamp/target: 11.500,39.065,0.050,202,202,True",MQTT,Info
2025-08-13 09:02:35.1644,"Received on agvs/2/target: 11.500,39.065,0.100,2120,500,False,30",MQTT,Info
2025-08-13 09:02:35.4029,"Received on agvs/1/target: 2.915,27.250,0.100,2130,500,False,30",MQTT,Info
2025-08-13 09:02:35.4029,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.100,2130,500,False,30 to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:35.6244,Received on agvs/1/liftHeight: 500,MQTT,Info
2025-08-13 09:02:35.7282,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:36.1651,Received on agvs/2/will: Online,MQTT,Info
2025-08-13 09:02:36.1922,Received on agvs/1/liftHeight: 500,MQTT,Info
2025-08-13 09:02:36.2137,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:36.2963,Received on agvs/1/will: Online,MQTT,Info
2025-08-13 09:02:36.3122,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:36.4079,"Received on agvs/2/order/status: {
  ""id"": 195,
  ""pickStation"": {
    ""id"": 262,
    ""name"": ""Handover_1_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 145,
    ""name"": ""Regal7_5"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-13 09:02:36.5550,Received on agvs/2/palletDetection/state: 1,MQTT,Info
2025-08-13 09:02:36.7994,"Received on agvs/2/Info/Logging: {""Online"":true,""docking"":false,""manualDrive"":false,""brakeRelease"":false,""charging"":false,""warnings"":{""5502"": ""Object in slow field""},""errors"":{""0"": ""No Error""}}",MQTT,Info
2025-08-13 09:02:36.9079,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.050,240,240,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:37.1655,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.050,202,202,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:37.4248,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:37.9468,Received on agvs/1/liftHeight: 500,MQTT,Info
2025-08-13 09:02:38.0509,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:38.1176,Received on agvs/2/palletDetection/state: 0,MQTT,Info
2025-08-13 09:02:38.2442,Received on agvs/1/liftHeight: 502,MQTT,Info
2025-08-13 09:02:38.3503,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:38.4569,Received on agvs/1/liftHeight: 500,MQTT,Info
2025-08-13 09:02:38.5627,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:38.6347,[REST] constructing Order controller,Startup,Info
2025-08-13 09:02:38.8072,"Received on agvs/2/Info/Logging: {""Online"":true,""docking"":false,""manualDrive"":false,""brakeRelease"":false,""charging"":false,""warnings"":{""0"": ""No warning""},""errors"":{""0"": ""No Error""}}",MQTT,Info
2025-08-13 09:02:38.8468,Received on agvs/1/liftHeight: 502,MQTT,Info
2025-08-13 09:02:38.9132,"Last sent target: 2.915,27.250,0.100,2130,500,False,30 Sent target: 2.915,27.250,0.050,240,240,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 09:02:38.9158,"Received on agvs/1/clamp/target: 2.915,27.250,0.050,240,240,True",MQTT,Info
2025-08-13 09:02:39.0405,Received on agvs/1/liftHeight: 501,MQTT,Info
2025-08-13 09:02:39.1022,Received on agvs/1/liftHeight: 500,MQTT,Info
2025-08-13 09:02:39.1657,"Last sent target: 11.500,39.065,0.100,2120,500,False,30 Sent target: 11.500,39.065,0.050,202,202,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
