time,message,logger,level
2025-08-13 10:13:12.6428,Assignment IdleExecutionStrategy for AGV 687f48c1450db1fd3369aacd is finished,Execution,Info
2025-08-13 10:13:12.7915,Constructing AuthService,Startup,Info
2025-08-13 10:13:13.1539,Received on agvs/2/will: Online,MQTT,Info
2025-08-13 10:13:13.1742,Target is different from last sent target,Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:13.1761,"Last sent target:  Sent target: 10.384,27.950,0.050,240,240,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:13.1761,"Received on agvs/2/clamp/target: 10.384,27.950,0.050,240,240,True",MQTT,Info
2025-08-13 10:13:13.1761,"Last sent target:  Sent target: 10.384,27.950,0.100,2115,500,False,30 to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:13.2197,"Received on agvs/2/target: 10.384,27.950,0.100,2115,500,False,30",MQTT,Info
2025-08-13 10:13:13.2236,[REST] constructing Order controller,Startup,Info
2025-08-13 10:13:13.2771,"Received on agvs/2/order/status: {
  ""id"": 205,
  ""pickStation"": {
    ""id"": 261,
    ""name"": ""Handover_1_2"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 26,
    ""name"": ""Regal2_7"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-13 10:13:13.6824,Target is different from last sent target,Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:13.6824,Sending drive order for AGV2 to Regal2_7-OUT (78),Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:14.3273,Received on agvs/1/will: Online,MQTT,Info
2025-08-13 10:13:14.4356,[REST] constructing Order controller,Startup,Info
2025-08-13 10:13:14.6557,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:14.7810,"Received on agvs/1/order/status: {
  ""id"": 0,
  ""pickStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 0
}",MQTT,Info
2025-08-13 10:13:15.1568,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:15.1905,"Last sent target: 10.384,27.950,0.100,2115,500,False,30 Sent target: 10.384,27.950,0.050,240,240,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:15.6484,[REST] constructing Order controller,Startup,Info
2025-08-13 10:13:15.6568,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:16.1590,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:16.2280,Received on agvs/2/will: Online,MQTT,Info
2025-08-13 10:13:16.6604,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:16.8621,[REST] constructing Order controller,Startup,Info
2025-08-13 10:13:16.8638,Received on agvs/1/liftHeight: 350,MQTT,Info
2025-08-13 10:13:16.9672,Received on agvs/1/liftHeight: 349,MQTT,Info
2025-08-13 10:13:17.1619,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:17.1987,"Last sent target: 10.384,27.950,0.100,2115,500,False,30 Sent target: 10.384,27.950,0.050,240,240,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:17.3415,Received on agvs/1/will: Online,MQTT,Info
2025-08-13 10:13:17.6656,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:18.0777,[REST] constructing Order controller,Startup,Info
2025-08-13 10:13:18.1686,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:18.2020,"Received on agvs/2/target: 10.384,27.950,0.100,2115,500,False,30",MQTT,Info
2025-08-13 10:13:18.2020,"Last sent target: 10.384,27.950,0.100,2115,500,False,30 Sent target: 10.384,27.950,0.100,2115,500,False,30 to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:18.2957,"Received on agvs/2/order/status: {
  ""id"": 205,
  ""pickStation"": {
    ""id"": 261,
    ""name"": ""Handover_1_2"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 26,
    ""name"": ""Regal2_7"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-13 10:13:18.6691,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:19.1736,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:19.2084,"Last sent target: 10.384,27.950,0.100,2115,500,False,30 Sent target: 10.384,27.950,0.050,240,240,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:19.2084,"Received on agvs/2/clamp/target: 10.384,27.950,0.050,240,240,True",MQTT,Info
2025-08-13 10:13:19.2124,Received on agvs/2/will: Online,MQTT,Info
2025-08-13 10:13:19.2915,[REST] constructing Order controller,Startup,Info
2025-08-13 10:13:19.6091,Received on handover/3/1/0/status: 1,MQTT,Info
2025-08-13 10:13:19.6789,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:19.7986,"Received on agvs/1/order/status: {
  ""id"": 0,
  ""pickStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 0
}",MQTT,Info
2025-08-13 10:13:20.1692,Received on handover/3/1/0/status: 0,MQTT,Info
2025-08-13 10:13:20.1844,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:20.3273,Received on agvs/1/will: Online,MQTT,Info
2025-08-13 10:13:20.5041,[REST] constructing Order controller,Startup,Info
2025-08-13 10:13:20.6849,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:20.7986,Received on handover/4/1/1/status: 1,MQTT,Info
2025-08-13 10:13:21.1844,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:21.2220,"Last sent target: 10.384,27.950,0.100,2115,500,False,30 Sent target: 10.384,27.950,0.050,240,240,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:21.6091,Received on handover/3/1/0/status: 1,MQTT,Info
2025-08-13 10:13:21.6869,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:21.7176,[REST] constructing Order controller,Startup,Info
2025-08-13 10:13:22.1563,Received on agvs/2/will: Online,MQTT,Info
2025-08-13 10:13:22.1722,Received on agvs/2/liftHeight: 500,MQTT,Info
2025-08-13 10:13:22.1889,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:22.3119,Received on agvs/2/liftHeight: 501,MQTT,Info
2025-08-13 10:13:22.6908,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:22.9293,[REST] constructing Order controller,Startup,Info
2025-08-13 10:13:23.1924,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:23.2250,"Last sent target: 10.384,27.950,0.100,2115,500,False,30 Sent target: 10.384,27.950,0.050,240,240,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:23.2250,"Last sent target: 10.384,27.950,0.100,2115,500,False,30 Sent target: 10.384,27.950,0.100,2115,500,False,30 to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:23.2283,"Received on agvs/2/target: 10.384,27.950,0.100,2115,500,False,30",MQTT,Info
2025-08-13 10:13:23.3055,"Received on agvs/2/order/status: {
  ""id"": 205,
  ""pickStation"": {
    ""id"": 261,
    ""name"": ""Handover_1_2"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 26,
    ""name"": ""Regal2_7"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-13 10:13:23.3110,Received on agvs/1/will: Online,MQTT,Info
2025-08-13 10:13:23.5330,Received on agvs/1/docking: 0,MQTT,Info
2025-08-13 10:13:23.6934,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:23.7272,Received on agvs/1/palletDetection/state: 1,MQTT,Info
2025-08-13 10:13:23.8129,Received on agvs/1/stoppedByExternalSystem: false,MQTT,Info
2025-08-13 10:13:23.8410,Received on handover/3/1/0/status: 0,MQTT,Info
2025-08-13 10:13:23.9813,"Received on agvs/1/Info/Logging: {""Online"":true,""docking"":false,""manualDrive"":false,""brakeRelease"":false,""charging"":false,""warnings"":{""5205"": ""No cargo detected"",""5502"": ""Object in slow field""},""errors"":{""0"": ""No Error""}}",MQTT,Info
2025-08-13 10:13:24.1404,[REST] constructing Order controller,Startup,Info
2025-08-13 10:13:24.1926,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:24.2339,Received on agvs/2/docking: 0,MQTT,Info
2025-08-13 10:13:24.6940,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:24.8058,"Received on agvs/1/order/status: {
  ""id"": 0,
  ""pickStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 0,
    ""name"": """",
    ""position"": 0
  },
  ""status"": 0
}",MQTT,Info
2025-08-13 10:13:25.1925,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
2025-08-13 10:13:25.2241,Received on agvs/2/will: Online,MQTT,Info
2025-08-13 10:13:25.2294,"Last sent target: 10.384,27.950,0.100,2115,500,False,30 Sent target: 10.384,27.950,0.050,240,240,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-13 10:13:25.2294,"Received on agvs/2/clamp/target: 10.384,27.950,0.050,240,240,True",MQTT,Info
2025-08-13 10:13:25.3520,[REST] constructing Order controller,Startup,Info
2025-08-13 10:13:25.3893,Received on agvs/1/palletDetection/state: 0,MQTT,Info
2025-08-13 10:13:25.4066,Received on handover/4/doorstate: 1,MQTT,Info
2025-08-13 10:13:25.6922,AGV 1 should idle because it is not in production (and doesn't have an assignment),Assignment,Info
