time,message,logger,level
2025-08-14 08:28:48.5617,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:48.7559,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:48.8287,[REST] constructing Order controller,Startup,Info
2025-08-14 08:28:48.8287,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.050,214,214,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:48.8546,"Received on agvs/1/order/status: {
  ""id"": 242,
  ""pickStation"": {
    ""id"": 260,
    ""name"": ""Handover_2_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 32,
    ""name"": ""Regal2_17"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-14 08:28:48.8578,"Received on agvs/2/order/status: {
  ""id"": 243,
  ""pickStation"": {
    ""id"": 23,
    ""name"": ""Regal2_11"",
    ""position"": 2
  },
  ""dropStation"": {
    ""id"": 262,
    ""name"": ""Handover_1_1"",
    ""position"": 1
  },
  ""status"": 30
}",MQTT,Info
2025-08-14 08:28:48.8997,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:48.9251,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:49.0538,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:49.1581,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:49.2618,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:49.3120,Received on handover/3/1/1/status: 0,MQTT,Info
2025-08-14 08:28:49.3362,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.050,265,265,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:49.3362,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.100,1325,500,False,30 to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:49.3362,"Received on agvs/2/target: 14.645,8.255,0.100,1325,500,False,30",MQTT,Info
2025-08-14 08:28:49.3796,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:49.7398,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:49.7490,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:49.8438,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:49.8559,Received on handover/3/will: Online,MQTT,Info
2025-08-14 08:28:49.8960,Received on handover/3/status: 10,MQTT,Info
2025-08-14 08:28:49.9358,Received on handover/3/1/1/status: 0,MQTT,Info
2025-08-14 08:28:49.9430,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:49.9497,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:49.9759,Received on handover/3/2/1/status: 0,MQTT,Info
2025-08-14 08:28:50.0161,Received on handover/3/3/1/status: 0,MQTT,Info
2025-08-14 08:28:50.0403,[REST] constructing Order controller,Startup,Info
2025-08-14 08:28:50.0559,Received on handover/3/4/1/status: 0,MQTT,Info
2025-08-14 08:28:50.0639,Received on agvs/1/will: Online,MQTT,Info
2025-08-14 08:28:50.0799,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:50.0960,Received on handover/3/1/0/status: 0,MQTT,Info
2025-08-14 08:28:50.1358,Received on handover/3/2/0/status: 0,MQTT,Info
2025-08-14 08:28:50.1759,Received on handover/3/3/0/status: 0,MQTT,Info
2025-08-14 08:28:50.1836,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:50.2159,Received on handover/3/4/0/status: 0,MQTT,Info
2025-08-14 08:28:50.3636,Received on agvs/2/will: Online,MQTT,Info
2025-08-14 08:28:50.6490,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:50.7425,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:50.7519,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:50.8434,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.050,214,214,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:50.8446,"Received on agvs/1/clamp/target: 5.493,27.952,0.050,214,214,True",MQTT,Info
2025-08-14 08:28:50.8510,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:50.9459,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:50.9572,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:51.0613,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:51.0657,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:51.1698,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:51.2522,[REST] constructing Order controller,Startup,Info
2025-08-14 08:28:51.3415,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.050,265,265,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:51.3415,"Received on agvs/2/clamp/target: 14.645,8.255,0.050,265,265,True",MQTT,Info
2025-08-14 08:28:51.4542,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:51.5706,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:51.6745,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:51.7779,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:51.8450,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.100,2115,500,False,30 to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:51.8450,"Received on agvs/1/target: 5.493,27.952,0.100,2115,500,False,30",MQTT,Info
2025-08-14 08:28:51.8872,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:52.0634,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:52.0831,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:52.2603,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:52.4541,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:52.4624,[REST] constructing Order controller,Startup,Info
2025-08-14 08:28:52.5585,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:52.6374,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:52.6619,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:52.7410,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:52.8497,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.050,214,214,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:52.8569,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:52.9373,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:52.9621,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:53.0413,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:53.0639,Received on agvs/1/will: Online,MQTT,Info
2025-08-14 08:28:53.3386,Received on agvs/2/will: Online,MQTT,Info
2025-08-14 08:28:53.3490,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.050,265,265,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:53.3490,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:53.3593,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:53.3779,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:53.5442,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:53.6479,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:53.6733,[REST] constructing Order controller,Startup,Info
2025-08-14 08:28:53.8620,"Received on agvs/1/order/status: {
  ""id"": 242,
  ""pickStation"": {
    ""id"": 260,
    ""name"": ""Handover_2_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 32,
    ""name"": ""Regal2_17"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-14 08:28:53.8657,"Received on agvs/2/order/status: {
  ""id"": 243,
  ""pickStation"": {
    ""id"": 23,
    ""name"": ""Regal2_11"",
    ""position"": 2
  },
  ""dropStation"": {
    ""id"": 262,
    ""name"": ""Handover_1_1"",
    ""position"": 1
  },
  ""status"": 30
}",MQTT,Info
2025-08-14 08:28:54.0412,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:54.2019,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:54.2371,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:54.3510,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.100,1325,500,False,30 to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:54.3510,"Received on agvs/2/target: 14.645,8.255,0.100,1325,500,False,30",MQTT,Info
2025-08-14 08:28:54.3689,Received on handover/4/doorrequest: False,MQTT,Info
2025-08-14 08:28:54.4118,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:54.5060,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:54.6099,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:54.7175,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:54.8528,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.050,214,214,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:54.8838,[REST] constructing Order controller,Startup,Info
2025-08-14 08:28:54.9119,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:55.1558,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:55.3543,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.050,265,265,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:55.3604,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:55.4340,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:55.5537,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:55.6136,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:55.6533,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:55.9593,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:56.0965,[REST] constructing Order controller,Startup,Info
2025-08-14 08:28:56.1356,Received on agvs/1/will: Online,MQTT,Info
2025-08-14 08:28:56.1538,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:56.2172,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:56.3157,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:56.3402,Received on agvs/2/will: Online,MQTT,Info
2025-08-14 08:28:56.3571,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:56.4922,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:56.5057,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:56.8373,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:56.8581,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.050,214,214,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:56.8581,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.100,2115,500,False,30 to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:56.8596,"Received on agvs/1/target: 5.493,27.952,0.100,2115,500,False,30",MQTT,Info
2025-08-14 08:28:56.9037,"Received on agvs/1/clamp/target: 5.493,27.952,0.050,214,214,True",MQTT,Info
2025-08-14 08:28:57.1302,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:57.1439,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:57.2216,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:57.2529,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:57.3085,[REST] constructing Order controller,Startup,Info
2025-08-14 08:28:57.3440,Received on handover/3/4/1/status: 1,MQTT,Info
2025-08-14 08:28:57.3942,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:57.6048,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:57.6258,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:57.7552,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:28:57.8209,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:57.8544,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.050,265,265,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:57.8544,"Received on agvs/2/clamp/target: 14.645,8.255,0.050,265,265,True",MQTT,Info
2025-08-14 08:28:57.9477,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:58.1459,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:58.2990,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:58.4757,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:58.4899,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:58.5208,[REST] constructing Order controller,Startup,Info
2025-08-14 08:28:58.8636,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.050,214,214,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:58.8636,"Received on agvs/1/order/status: {
  ""id"": 242,
  ""pickStation"": {
    ""id"": 260,
    ""name"": ""Handover_2_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 32,
    ""name"": ""Regal2_17"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-14 08:28:59.0030,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:59.0479,Received on handover/3/4/1/status: 0,MQTT,Info
2025-08-14 08:28:59.1775,Received on agvs/1/will: Online,MQTT,Info
2025-08-14 08:28:59.1943,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:59.3398,Received on agvs/2/will: Online,MQTT,Info
2025-08-14 08:28:59.3656,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.100,1325,500,False,30 to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:59.3656,"Received on agvs/2/target: 14.645,8.255,0.100,1325,500,False,30",MQTT,Info
2025-08-14 08:28:59.4117,"Received on agvs/2/order/status: {
  ""id"": 243,
  ""pickStation"": {
    ""id"": 23,
    ""name"": ""Regal2_11"",
    ""position"": 2
  },
  ""dropStation"": {
    ""id"": 262,
    ""name"": ""Handover_1_1"",
    ""position"": 1
  },
  ""status"": 30
}",MQTT,Info
2025-08-14 08:28:59.4117,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:28:59.6720,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:28:59.7338,[REST] constructing Order controller,Startup,Info
2025-08-14 08:28:59.8658,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:28:59.8658,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.050,265,265,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:28:59.8658,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:00.0687,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:29:00.0727,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:00.1720,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:00.2759,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:00.3804,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:00.5784,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:00.8011,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:29:00.8725,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.050,214,214,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:29:00.9470,[REST] constructing Order controller,Startup,Info
2025-08-14 08:29:00.9578,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:00.9973,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:29:01.1521,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:01.4661,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:29:01.4790,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:29:01.7071,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:01.8104,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:01.8532,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:29:01.8800,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.050,265,265,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:29:01.8800,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.100,2115,500,False,30 to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:29:01.8800,"Received on agvs/1/target: 5.493,27.952,0.100,2115,500,False,30",MQTT,Info
2025-08-14 08:29:01.9237,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:01.9865,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:29:02.0050,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:29:02.1180,Received on agvs/1/will: Online,MQTT,Info
2025-08-14 08:29:02.1339,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:02.1653,[REST] constructing Order controller,Startup,Info
2025-08-14 08:29:02.2070,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:29:02.2398,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:02.3504,Received on agvs/2/will: Online,MQTT,Info
2025-08-14 08:29:02.7038,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:02.8077,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:02.8849,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.050,214,214,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:29:02.8849,"Received on agvs/1/clamp/target: 5.493,27.952,0.050,214,214,True",MQTT,Info
2025-08-14 08:29:02.9051,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:29:03.0571,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:29:03.0971,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:03.2464,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:29:03.2611,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:29:03.3767,[REST] constructing Order controller,Startup,Info
2025-08-14 08:29:03.3798,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:03.6643,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:03.8855,"Received on agvs/1/order/status: {
  ""id"": 242,
  ""pickStation"": {
    ""id"": 260,
    ""name"": ""Handover_2_1"",
    ""position"": 0
  },
  ""dropStation"": {
    ""id"": 32,
    ""name"": ""Regal2_17"",
    ""position"": 2
  },
  ""status"": 30
}",MQTT,Info
2025-08-14 08:29:03.8882,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.050,265,265,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:29:03.8882,"Received on agvs/2/clamp/target: 14.645,8.255,0.050,265,265,True",MQTT,Info
2025-08-14 08:29:04.0400,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:04.1136,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:29:04.1438,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:04.2500,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:04.3540,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:04.3876,"Received on agvs/2/order/status: {
  ""id"": 243,
  ""pickStation"": {
    ""id"": 23,
    ""name"": ""Regal2_11"",
    ""position"": 2
  },
  ""dropStation"": {
    ""id"": 262,
    ""name"": ""Handover_1_1"",
    ""position"": 1
  },
  ""status"": 30
}",MQTT,Info
2025-08-14 08:29:04.3923,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.100,1325,500,False,30 to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:29:04.4358,"Received on agvs/2/target: 14.645,8.255,0.100,1325,500,False,30",MQTT,Info
2025-08-14 08:29:04.4579,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:04.4631,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:29:04.5623,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:04.5874,[REST] constructing Order controller,Startup,Info
2025-08-14 08:29:04.6678,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:04.7800,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:04.8842,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:04.8946,"Last sent target: 5.493,27.952,0.100,2115,500,False,30 Sent target: 5.493,27.952,0.050,214,214,True to AGV 1",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:29:04.9925,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:04.9993,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:29:05.0173,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:29:05.0941,Received on agvs/1/will: Online,MQTT,Info
2025-08-14 08:29:05.1117,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:05.2132,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:29:05.3082,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:05.3570,Received on agvs/2/will: Online,MQTT,Info
2025-08-14 08:29:05.5307,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:29:05.7721,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:05.7977,[REST] constructing Order controller,Startup,Info
2025-08-14 08:29:05.8933,"Last sent target: 14.645,8.255,0.100,1325,500,False,30 Sent target: 14.645,8.255,0.050,265,265,True to AGV 2",Wewo.Data.AGV.Types.Generic.AgvControl,Info
2025-08-14 08:29:06.0576,Received on agvs/2/liftHeight: 499,MQTT,Info
2025-08-14 08:29:06.0606,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:06.1620,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:06.2658,Received on agvs/1/liftHeight: 498,MQTT,Info
2025-08-14 08:29:06.3700,Received on agvs/1/liftHeight: 497,MQTT,Info
2025-08-14 08:29:06.4314,Received on agvs/2/liftHeight: 498,MQTT,Info
2025-08-14 08:29:06.5638,Received on agvs/1/liftHeight: 498,MQTT,Info
